id_desempenho,nota_geral,nota_formacao_geral,nota_componentes_especifico
996,10.0,21.2,6.3
997,10.0,27.4,4.2
998,10.0,22.4,5.9
999,10.0,25.0,5.0
1000,10.0,8.6,10.4
1001,10.0,8.9,10.4
1002,10.0,20.4,6.5
1003,10.0,11.4,9.5
1004,10.0,24.8,5.0
1005,10.0,21.1,6.3
1006,10.1,0.0,13.4
1007,10.1,35.9,1.5
1008,10.1,7.5,10.9
1009,10.1,15.0,8.5
1010,10.1,22.8,5.9
1011,10.1,26.0,4.8
1012,10.1,31.5,3.0
1013,10.1,24.3,5.4
1014,10.1,22.2,6.0
1015,10.1,12.3,9.4
1016,10.1,40.5,0.0
1017,10.1,21.5,6.3
1018,10.1,28.3,4.0
1019,10.1,18.3,7.3
1020,10.1,12.6,9.2
1021,10.1,8.6,10.6
1022,10.1,16.5,8.0
1023,10.1,13.7,8.9
1024,10.1,12.2,9.4
1025,10.1,5.2,11.7
1026,10.1,25.3,5.0
1027,10.1,29.8,3.5
1028,10.1,17.3,7.7
1029,10.1,18.5,7.3
1030,10.1,22.4,6.0
1031,10.1,24.2,5.4
1032,10.2,6.6,11.4
1033,10.2,30.0,3.6
1034,10.2,14.0,8.9
1035,10.2,28.8,4.0
1036,10.2,7.5,11.1
1037,10.2,28.0,4.2
1038,10.2,24.5,5.4
1039,10.2,16.6,8.1
1040,10.2,26.4,4.8
1041,10.2,26.5,4.8
1042,10.2,17.5,7.8
1043,10.2,24.1,5.5
1044,10.2,21.9,6.3
1045,10.2,5.2,11.9
1046,10.2,9.0,10.6
1047,10.2,13.9,8.9
1048,10.2,12.4,9.4
1049,10.2,27.4,4.5
1050,10.2,24.6,5.4
1051,10.2,12.7,9.4
1052,10.2,24.8,5.3
1053,10.2,11.7,9.7
1054,10.2,26.2,4.8
1055,10.2,24.4,5.4
1056,10.2,10.9,9.9
1057,10.2,35.4,1.8
1058,10.2,4.8,12.0
1059,10.2,15.1,8.5
1060,10.2,15.4,8.5
1061,10.2,19.6,7.0
1062,10.2,24.3,5.5
1063,10.2,31.6,3.0
1064,10.2,18.5,7.4
1065,10.2,20.4,6.8
1066,10.2,9.4,10.4
1067,10.3,26.6,4.8
1068,10.3,7.5,11.2
1069,10.3,41.3,0.0
1070,10.3,13.1,9.4
1071,10.3,23.1,6.0
1072,10.3,5.0,12.1
1073,10.3,9.4,10.6
1074,10.3,32.2,3.0
1075,10.3,24.8,5.4
1076,10.3,27.8,4.5
1077,10.3,41.0,0.0
1078,10.3,14.5,8.9
1079,10.3,27.5,4.5
1080,10.3,14.0,9.0
1081,10.3,9.5,10.6
1082,10.3,16.8,8.1
1083,10.3,38.1,1.0
1084,10.3,10.0,10.4
1085,10.3,33.0,2.7
1086,10.3,0.0,13.7
1087,10.3,18.9,7.4
1088,10.3,30.0,3.7
1089,10.3,26.7,4.8
1090,10.3,15.6,8.5
1091,10.3,12.9,9.4
1092,10.3,6.6,11.5
1093,10.3,16.1,8.3
1094,10.3,5.2,12.0
1095,10.3,19.1,7.3
1096,10.3,20.2,7.0
1097,10.3,14.9,8.8
1098,10.3,17.6,7.8
1099,10.3,7.4,11.2
1100,10.3,3.2,12.6
1101,10.3,16.3,8.3
1102,10.4,15.0,8.9
1103,10.4,18.9,7.6
1104,10.4,22.5,6.3
1105,10.4,34.2,2.5
1106,10.4,14.9,8.9
1107,10.4,14.8,8.9
1108,10.4,19.7,7.3
1109,10.4,1.2,13.4
1110,10.4,20.7,6.9
1111,10.4,27.0,4.8
1112,10.4,14.5,9.0
1113,10.4,7.5,11.3
1114,10.4,16.1,8.5
1115,10.4,13.2,9.4
1116,10.4,22.7,6.3
1117,10.4,25.2,5.4
1118,10.4,0.0,13.9
1119,10.4,9.6,10.6
1120,10.4,19.4,7.4
1121,10.4,21.1,6.8
1122,10.4,26.7,5.0
1123,10.4,27.1,4.8
1124,10.4,17.7,8.0
1125,10.4,17.7,7.9
1126,10.4,10.4,10.4
1127,10.4,9.7,10.6
1128,10.4,23.5,6.0
1129,10.4,11.9,9.9
1130,10.4,20.5,7.0
1131,10.4,41.5,0.0
1132,10.4,15.9,8.6
1133,10.4,13.5,9.4
1134,10.4,10.2,10.4
1135,10.4,9.3,10.7
1136,10.5,16.6,8.5
1137,10.5,31.3,3.5
1138,10.5,15.3,8.9
1139,10.5,23.2,6.3
1140,10.5,12.4,9.9
1141,10.5,29.0,4.3
1142,10.5,20.9,7.0
1143,10.5,28.3,4.5
1144,10.5,7.5,11.5
1145,10.5,25.8,5.4
1146,10.5,25.0,5.7
1147,10.5,25.7,5.4
1148,10.5,27.7,4.8
1149,10.5,25.9,5.4
1150,10.5,37.6,1.5
1151,10.5,15.1,8.9
1152,10.5,23.0,6.3
1153,10.5,16.2,8.6
1154,10.5,38.9,1.0
1155,10.5,31.9,3.3
1156,10.5,34.3,2.5
1157,10.5,29.1,4.3
1158,10.5,22.9,6.4
1159,10.5,22.5,6.5
1160,10.5,13.1,9.6
1161,10.5,13.9,9.3
1162,10.5,25.6,5.4
1163,10.5,13.6,9.4
1164,10.5,10.3,10.6
1165,10.5,26.1,5.3
1166,10.5,15.0,9.0
1167,10.5,31.4,3.5
1168,10.5,15.7,8.8
1169,10.5,26.2,5.3
1170,10.5,18.7,7.8
1171,10.5,30.7,3.8
1172,10.5,41.8,0.0
1173,10.5,35.9,2.0
1174,10.5,16.5,8.5
1175,10.5,27.4,4.8
1176,10.6,26.2,5.4
1177,10.6,10.5,10.6
1178,10.6,14.3,9.4
1179,10.6,17.1,8.4
1180,10.6,17.6,8.3
1181,10.6,16.9,8.5
1182,10.6,10.3,10.7
1183,10.6,17.4,8.3
1184,10.6,20.3,7.4
1185,10.6,22.1,6.8
1186,10.6,15.9,8.8
1187,10.6,7.5,11.6
1188,10.6,15.7,8.9
1189,10.6,21.5,7.0
1190,10.6,27.2,5.0
1191,10.6,20.9,7.1
1192,10.6,2.6,13.2
1193,10.6,20.3,7.3
1194,10.6,19.1,7.7
1195,10.6,30.9,3.8
1196,10.6,21.6,6.9
1197,10.6,11.2,10.4
1198,10.6,26.6,5.3
1199,10.6,10.4,10.7
1200,10.6,14.1,9.4
1201,10.6,4.6,12.6
1202,10.6,11.1,10.4
1203,10.6,22.8,6.5
1204,10.6,20.6,7.3
1205,10.6,9.8,10.9
1206,10.6,8.6,11.2
1207,10.6,38.7,1.2
1208,10.6,28.1,4.8
1209,10.6,27.8,4.8
1210,10.6,19.7,7.5
1211,10.6,24.8,5.8
1212,10.6,38.0,1.5
1213,10.6,27.9,4.8
1214,10.6,16.0,8.8
1215,10.6,13.4,9.7
1216,10.6,23.3,6.3
1217,10.6,10.4,10.6
1218,10.6,12.5,9.9
1219,10.6,18.4,8.0
1220,10.6,8.0,11.4
1221,10.6,9.2,11.1
1222,10.7,0.0,14.2
1223,10.7,7.2,11.9
1224,10.7,30.0,4.3
1225,10.7,14.0,9.6
1226,10.7,20.4,7.5
1227,10.7,21.7,7.0
1228,10.7,26.4,5.4
1229,10.7,28.3,4.8
1230,10.7,23.6,6.4
1231,10.7,42.8,0.0
1232,10.7,28.4,4.8
1233,10.7,13.7,9.7
1234,10.7,21.6,7.0
1235,10.7,12.9,10.0
1236,10.7,15.0,9.2
1237,10.7,40.3,0.8
1238,10.7,26.5,5.4
1239,10.7,20.7,7.3
1240,10.7,14.7,9.4
1241,10.7,35.1,2.5
1242,10.7,14.5,9.4
1243,10.7,28.2,4.8
1244,10.7,16.0,8.9
1245,10.7,2.4,13.4
1246,10.7,14.3,9.5
1247,10.7,32.3,3.5
1248,10.7,7.5,11.7
1249,10.7,16.1,8.9
1250,10.7,23.8,6.3
1251,10.7,22.5,6.8
1252,10.8,17.5,8.5
1253,10.8,15.0,9.4
1254,10.8,7.5,11.9
1255,10.8,17.7,8.5
1256,10.8,9.7,11.1
1257,10.8,22.5,6.9
1258,10.8,14.8,9.5
1259,10.8,12.1,10.4
1260,10.8,15.2,9.3
1261,10.8,26.8,5.4
1262,10.8,10.3,10.9
1263,10.8,29.7,4.5
1264,10.8,14.8,9.4
1265,10.8,28.8,4.8
1266,10.8,29.8,4.5
1267,10.8,22.6,6.8
1268,10.8,18.2,8.3
1269,10.8,22.1,7.0
1270,10.8,12.0,10.4
1271,10.8,28.7,4.8
1272,10.8,28.6,4.8
1273,10.8,19.3,7.9
1274,10.8,22.2,7.0
1275,10.8,7.4,11.9
1276,10.8,11.3,10.6
1277,10.8,17.8,8.5
1278,10.8,9.8,11.1
1279,10.8,28.2,5.0
1280,10.8,24.4,6.3
1281,10.8,0.0,14.4
1282,10.8,18.8,8.1
1283,10.8,15.1,9.4
1284,10.8,25.6,5.8
1285,10.8,10.0,11.1
1286,10.8,11.2,10.7
1287,10.8,28.9,4.8
1288,10.8,14.9,9.4
1289,10.8,25.4,5.9
1290,10.9,14.5,9.7
1291,10.9,30.0,4.5
1292,10.9,10.7,10.9
1293,10.9,27.4,5.4
1294,10.9,13.9,9.9
1295,10.9,29.2,4.8
1296,10.9,11.8,10.6
1297,10.9,22.7,7.0
1298,10.9,24.5,6.3
1299,10.9,15.3,9.4
1300,10.9,18.2,8.5
1301,10.9,13.1,10.2
1302,10.9,16.7,8.9
1303,10.9,40.4,1.0
1304,10.9,24.7,6.3
1305,10.9,27.6,5.3
1306,10.9,22.4,7.1
1307,10.9,26.3,5.8
1308,10.9,24.6,6.3
1309,10.9,14.2,9.8
1310,10.9,17.0,8.9
1311,10.9,15.5,9.4
1312,10.9,43.6,0.0
1313,10.9,9.2,11.4
1314,10.9,15.2,9.4
1315,10.9,21.8,7.3
1316,10.9,22.2,7.1
1317,10.9,13.7,10.0
1318,10.9,21.7,7.3
1319,10.9,30.1,4.5
1320,10.9,22.5,7.0
1321,10.9,3.2,13.4
1322,10.9,29.0,4.8
1323,10.9,27.8,5.3
1324,10.9,11.6,10.7
1325,10.9,21.5,7.3
1326,10.9,1.0,14.2
1327,10.9,43.4,0.0
1328,10.9,26.1,5.8
1329,10.9,19.2,8.1
1330,10.9,24.5,6.4
1331,10.9,18.5,8.4
1332,11.0,23.0,7.0
1333,11.0,26.4,5.8
1334,11.0,29.0,5.0
1335,11.0,15.0,9.7
1336,11.0,15.7,9.4
1337,11.0,34.9,3.0
1338,11.0,15.9,9.4
1339,11.0,12.0,10.6
1340,11.0,28.8,5.0
1341,11.0,22.5,7.1
1342,11.0,11.7,10.7
1343,11.0,39.3,1.5
1344,11.0,15.8,9.4
1345,11.0,0.0,14.7
1346,11.0,15.1,9.6
1347,11.0,5.2,12.9
1348,11.0,18.4,8.5
1349,11.0,30.5,4.5
1350,11.0,17.4,8.9
1351,11.0,19.9,8.0
1352,11.0,14.3,9.9
1353,11.0,24.9,6.4
1354,11.0,28.2,5.3
1355,11.0,12.8,10.4
1356,11.0,14.1,9.9
1357,11.0,29.5,4.8
1358,11.0,44.0,0.0
1359,11.0,8.2,11.9
1360,11.0,26.0,6.0
1361,11.0,23.1,7.0
1362,11.0,17.1,8.9
1363,11.0,26.7,5.7
1364,11.0,11.2,10.9
1365,11.0,21.9,7.3
1366,11.0,12.9,10.3
1367,11.0,7.5,12.2
1368,11.0,35.7,2.7
1369,11.0,18.2,8.6
1370,11.0,18.6,8.5
1371,11.1,8.6,11.9
1372,11.1,12.7,10.6
1373,11.1,16.2,9.4
1374,11.1,30.0,4.8
1375,11.1,19.9,8.1
1376,11.1,25.6,6.3
1377,11.1,26.4,6.0
1378,11.1,18.8,8.5
1379,11.1,23.9,6.8
1380,11.1,22.5,7.3
1381,11.1,15.2,9.7
1382,11.1,34.0,3.5
1383,11.1,22.6,7.3
1384,11.1,0.0,14.8
1385,11.1,28.6,5.3
1386,11.1,26.8,5.9
1387,11.1,40.8,1.2
1388,11.1,12.5,10.6
1389,11.1,12.6,10.6
1390,11.1,25.2,6.4
1391,11.1,1.8,14.2
1392,11.1,15.0,9.8
1393,11.1,22.2,7.4
1394,11.1,20.7,7.9
1395,11.1,11.6,10.9
1396,11.1,21.3,7.7
1397,11.1,11.1,11.1
1398,11.1,30.1,4.8
1399,11.1,29.8,4.8
1400,11.1,11.5,10.9
1401,11.1,14.2,10.1
1402,11.1,6.4,12.7
1403,11.1,26.8,5.8
1404,11.1,16.3,9.4
1405,11.2,25.7,6.3
1406,11.2,12.8,10.6
1407,11.2,32.0,4.2
1408,11.2,22.5,7.4
1409,11.2,28.6,5.4
1410,11.2,33.3,3.8
1411,11.2,16.7,9.4
1412,11.2,13.6,10.4
1413,11.2,28.5,5.4
1414,11.2,21.7,7.7
1415,11.2,10.5,11.4
1416,11.2,23.0,7.3
1417,11.2,11.4,11.1
1418,11.2,14.9,9.9
1419,11.2,16.5,9.4
1420,11.2,22.4,7.5
1421,11.2,27.8,5.7
1422,11.2,18.1,8.9
1423,11.2,16.6,9.4
1424,11.2,0.0,14.9
1425,11.2,7.5,12.4
1426,11.2,24.3,6.8
1427,11.2,25.3,6.5
1428,11.2,10.4,11.5
1429,11.2,44.6,0.0
1430,11.2,31.8,4.3
1431,11.2,37.7,2.3
1432,11.2,17.9,8.9
1433,11.2,29.0,5.3
1434,11.2,16.4,9.4
1435,11.2,43.4,0.5
1436,11.2,30.3,4.8
1437,11.2,32.8,4.0
1438,11.2,13.1,10.6
1439,11.2,29.9,5.0
1440,11.2,13.0,10.6
1441,11.2,4.6,13.4
1442,11.2,28.4,5.5
1443,11.2,44.8,0.0
1444,11.2,13.5,10.4
1445,11.2,11.2,11.2
1446,11.2,17.6,9.0
1447,11.2,27.2,5.9
1448,11.2,28.2,5.5
1449,11.2,12.5,10.7
1450,11.2,26.8,6.0
1451,11.2,25.2,6.5
1452,11.2,31.3,4.5
1453,11.2,27.0,5.9
1454,11.2,15.0,9.9
1455,11.2,30.2,4.8
1456,11.3,26.1,6.3
1457,11.3,31.6,4.5
1458,11.3,45.3,0.0
1459,11.3,30.0,5.0
1460,11.3,23.4,7.3
1461,11.3,2.6,14.2
1462,11.3,28.8,5.5
1463,11.3,27.0,6.0
1464,11.3,19.8,8.5
1465,11.3,7.5,12.6
1466,11.3,17.1,9.4
1467,11.3,29.1,5.3
1468,11.3,18.5,8.9
1469,11.3,45.0,0.0
1470,11.3,30.7,4.8
1471,11.3,29.0,5.4
1472,11.3,11.3,11.3
1473,11.3,13.5,10.6
1474,11.3,40.8,1.5
1475,11.3,15.0,10.0
1476,11.3,29.1,5.4
1477,11.3,16.9,9.4
1478,11.3,30.9,4.8
1479,11.3,13.3,10.6
1480,11.3,30.6,4.8
1481,11.3,15.5,9.9
1482,11.3,23.3,7.3
1483,11.3,14.7,10.2
1484,11.3,25.5,6.5
1485,11.3,14.1,10.4
1486,11.3,18.0,9.1
1487,11.3,16.8,9.5
1488,11.3,25.8,6.4
1489,11.3,20.3,8.3
1490,11.3,13.4,10.6
1491,11.3,26.3,6.3
1492,11.3,22.7,7.5
1493,11.3,16.8,9.4
1494,11.3,17.0,9.4
1495,11.3,18.6,8.9
1496,11.3,2.4,14.2
1497,11.3,26.2,6.3
1498,11.3,23.1,7.4
1499,11.3,29.2,5.3
1500,11.3,37.1,2.7
1501,11.3,11.9,11.1
1502,11.3,27.8,5.8
1503,11.4,21.7,7.9
1504,11.4,26.0,6.5
1505,11.4,22.5,7.7
1506,11.4,18.3,9.1
1507,11.4,14.5,10.4
1508,11.4,29.6,5.3
1509,11.4,10.8,11.6
1510,11.4,21.7,8.0
1511,11.4,31.1,4.8
1512,11.4,31.2,4.8
1513,11.4,5.4,13.4
1514,11.4,29.2,5.4
1515,11.4,29.1,5.5
1516,11.4,44.2,0.5
1517,11.4,18.9,8.9
1518,11.4,37.9,2.5
1519,11.4,2.8,14.2
1520,11.4,16.3,9.7
1521,11.4,24.5,7.0
1522,11.4,17.4,9.4
1523,11.4,11.4,11.4
1524,11.4,14.8,10.2
1525,11.4,25.8,6.6
1526,11.4,17.5,9.4
1527,11.4,24.7,7.0
1528,11.4,27.7,6.0
1529,11.4,15.0,10.2
1530,11.4,13.8,10.6
1531,11.4,29.3,5.4
1532,11.4,23.3,7.4
1533,11.4,45.7,0.0
1534,11.4,16.9,9.5
1535,11.4,30.5,5.0
1536,11.4,7.5,12.7
1537,11.4,19.6,8.7
1538,11.4,38.2,2.5
1539,11.4,13.9,10.6
1540,11.4,20.3,8.4
1541,11.4,17.3,9.4
1542,11.4,19.1,8.8
1543,11.4,29.5,5.4
1544,11.4,7.2,12.8
1545,11.4,16.0,9.9
1546,11.4,14.4,10.4
1547,11.4,26.8,6.3
1548,11.4,17.2,9.4
1549,11.4,13.2,10.8
1550,11.5,34.7,3.8
1551,11.5,22.5,7.8
1552,11.5,7.5,12.8
1553,11.5,9.7,12.1
1554,11.5,31.6,4.8
1555,11.5,17.2,9.6
1556,11.5,21.9,8.0
1557,11.5,19.4,8.9
1558,11.5,43.0,1.0
1559,11.5,19.1,9.0
1560,11.5,14.7,10.4
1561,11.5,32.4,4.5
1562,11.5,19.3,8.9
1563,11.5,17.9,9.4
1564,11.5,24.0,7.3
1565,11.5,13.3,10.9
1566,11.5,14.1,10.6
1567,11.5,29.5,5.5
1568,11.5,30.3,5.2
1569,11.5,8.2,12.6
1570,11.5,8.7,12.4
1571,11.5,10.3,11.9
1572,11.5,16.7,9.7
1573,11.5,24.2,7.3
1574,11.5,26.6,6.5
1575,11.5,29.9,5.4
1576,11.5,17.6,9.4
1577,11.5,40.0,2.0
1578,11.5,19.6,8.8
1579,11.5,16.1,9.9
1580,11.5,12.6,11.1
1581,11.5,20.3,8.5
1582,11.5,24.9,7.0
1583,11.5,5.8,13.4
1584,11.5,0.0,15.3
1585,11.5,6.8,13.1
1586,11.5,21.2,8.3
1587,11.5,30.0,5.3
1588,11.5,18.5,9.2
1589,11.5,13.8,10.7
1590,11.5,20.9,8.4
1591,11.5,17.7,9.4
1592,11.6,22.3,8.0
1593,11.6,30.2,5.4
1594,11.6,23.4,7.7
1595,11.6,32.7,4.5
1596,11.6,23.1,7.8
1597,11.6,0.0,15.5
1598,11.6,30.0,5.4
1599,11.6,14.4,10.6
1600,11.6,30.1,5.4
1601,11.6,18.3,9.4
1602,11.6,22.2,8.0
1603,11.6,17.3,9.7
1604,11.6,2.0,14.8
1605,11.6,15.0,10.4
1606,11.6,41.1,1.8
1607,11.6,0.0,15.4
1608,11.6,15.1,10.4
1609,11.6,9.8,12.2
1610,11.6,15.9,10.2
1611,11.6,25.2,7.1
1612,11.6,8.7,12.6
1613,11.6,31.8,4.8
1614,11.6,13.5,10.9
1615,11.6,12.3,11.4
1616,11.6,3.8,14.2
1617,11.6,14.5,10.6
1618,11.6,46.2,0.0
1619,11.6,14.6,10.6
1620,11.6,19.7,8.9
1621,11.6,32.0,4.8
1622,11.6,29.9,5.5
1623,11.6,27.4,6.3
1624,11.6,19.5,8.9
1625,11.6,30.0,5.5
1626,11.6,6.2,13.4
1627,11.6,21.0,8.5
1628,11.6,5.6,13.6
1629,11.6,19.6,8.9
1630,11.6,18.1,9.4
1631,11.6,13.1,11.1
1632,11.6,25.5,7.0
1633,11.6,15.2,10.4
1634,11.6,41.9,1.5
1635,11.6,14.7,10.6
1636,11.6,15.3,10.4
1637,11.6,24.6,7.3
1638,11.6,7.5,13.0
1639,11.6,30.3,5.4
1640,11.6,18.0,9.4
1641,11.6,3.6,14.2
1642,11.6,43.8,0.8
1643,11.6,24.3,7.3
1644,11.6,8.6,12.6
1645,11.6,31.9,4.8
1646,11.6,12.1,11.4
1647,11.7,15.0,10.6
1648,11.7,18.5,9.4
1649,11.7,6.8,13.3
1650,11.7,34.6,4.0
1651,11.7,27.5,6.4
1652,11.7,14.9,10.6
1653,11.7,18.6,9.4
1654,11.7,30.4,5.4
1655,11.7,7.5,13.1
1656,11.7,42.2,1.5
1657,11.7,15.6,10.4
1658,11.7,18.4,9.4
1659,11.7,15.1,10.6
1660,11.7,19.9,8.9
1661,11.7,32.4,4.8
1662,11.7,11.5,11.7
1663,11.7,16.0,10.2
1664,11.7,27.4,6.5
1665,11.7,14.6,10.7
1666,11.7,22.3,8.1
1667,11.7,30.6,5.4
1668,11.7,30.7,5.4
1669,11.7,13.9,10.9
1670,11.7,20.0,8.9
1671,11.7,28.6,6.0
1672,11.7,13.5,11.1
1673,11.7,21.1,8.5
1674,11.7,18.7,9.4
1675,11.7,28.0,6.3
1676,11.7,4.4,14.1
1677,11.7,29.2,5.8
1678,11.7,25.0,7.3
1679,11.7,17.0,9.9
1680,11.7,32.5,4.8
1681,11.7,14.8,10.6
1682,11.7,22.5,8.1
1683,11.7,7.0,13.2
1684,11.7,33.4,4.5
1685,11.7,20.2,8.9
1686,11.7,11.6,11.7
1687,11.7,24.7,7.3
1688,11.7,30.5,5.4
1689,11.7,14.0,10.9
1690,11.7,10.3,12.2
1691,11.7,24.8,7.3
1692,11.7,25.2,7.2
1693,11.7,29.7,5.7
1694,11.7,6.0,13.6
1695,11.7,16.6,10.1
1696,11.7,15.7,10.4
1697,11.7,11.8,11.6
1698,11.7,27.7,6.4
1699,11.7,17.6,9.7
1700,11.7,17.9,9.6
1701,11.7,6.4,13.4
1702,11.7,21.7,8.3
1703,11.7,8.5,12.8
1704,11.7,12.6,11.4
1705,11.7,32.3,4.8
1706,11.7,30.3,5.5
1707,11.7,14.5,10.7
1708,11.7,27.1,6.5
1709,11.8,33.5,4.5
1710,11.8,15.0,10.7
1711,11.8,25.1,7.3
1712,11.8,18.9,9.4
1713,11.8,18.8,9.4
1714,11.8,22.4,8.3
1715,11.8,30.9,5.4
1716,11.8,15.4,10.6
1717,11.8,30.8,5.4
1718,11.8,26.8,6.8
1719,11.8,18.0,9.7
1720,11.8,15.3,10.6
1721,11.8,15.5,10.6
1722,11.8,20.4,8.9
1723,11.8,29.2,6.0
1724,11.8,14.4,10.9
1725,11.8,8.7,12.8
1726,11.8,0.0,15.7
1727,11.8,14.3,10.9
1728,11.8,6.8,13.4
1729,11.8,26.6,6.8
1730,11.8,20.5,8.9
1731,11.8,26.2,7.0
1732,11.8,12.0,11.7
1733,11.8,26.3,6.9
1734,11.8,9.3,12.6
1735,11.8,19.0,9.4
1736,11.8,17.9,9.7
1737,11.8,25.3,7.3
1738,11.8,26.0,7.0
1739,11.8,47.0,0.0
1740,11.8,29.6,5.9
1741,11.8,25.1,7.4
1742,11.8,38.1,3.0
1743,11.8,29.9,5.8
1744,11.8,9.4,12.6
1745,11.8,9.5,12.6
1746,11.8,26.1,7.0
1747,11.8,19.1,9.4
1748,11.8,17.0,10.0
1749,11.8,25.4,7.3
1750,11.8,31.1,5.4
1751,11.8,27.6,6.5
1752,11.8,6.0,13.7
1753,11.8,15.9,10.4
1754,11.8,7.5,13.2
1755,11.8,20.3,9.0
1756,11.9,7.5,13.4
1757,11.9,26.3,7.1
1758,11.9,19.3,9.4
1759,11.9,15.7,10.6
1760,11.9,18.9,9.5
1761,11.9,9.8,12.6
1762,11.9,19.2,9.4
1763,11.9,30.0,5.9
1764,11.9,44.0,1.2
1765,11.9,40.1,2.5
1766,11.9,39.6,2.7
1767,11.9,33.2,4.8
1768,11.9,19.5,9.4
1769,11.9,11.2,12.1
1770,11.9,33.0,4.8
1771,11.9,7.5,13.3
1772,11.9,15.9,10.6
1773,11.9,15.0,10.9
1774,11.9,33.9,4.5
1775,11.9,9.7,12.6
1776,11.9,0.0,15.9
1777,11.9,19.4,9.4
1778,11.9,16.5,10.4
1779,11.9,31.2,5.4
1780,11.9,25.4,7.4
1781,11.9,14.4,11.1
1782,11.9,20.9,8.9
1783,11.9,20.7,8.9
1784,11.9,34.1,4.5
1785,11.9,34.8,4.3
1786,11.9,34.0,4.5
1787,11.9,21.3,8.8
1788,11.9,37.5,3.3
1789,11.9,24.1,7.8
1790,11.9,11.8,11.9
1791,11.9,41.7,2.0
1792,11.9,14.1,11.2
1793,11.9,25.5,7.3
1794,11.9,33.3,4.8
1795,11.9,8.4,13.0
1796,11.9,20.8,8.9
1797,11.9,21.9,8.5
1798,11.9,31.5,5.4
1799,11.9,22.7,8.3
1800,11.9,25.8,7.3
1801,11.9,10.4,12.4
1802,11.9,4.2,14.5
1803,11.9,18.3,9.7
1804,11.9,33.7,4.6
1805,11.9,31.3,5.4
1806,11.9,15.3,10.7
1807,11.9,33.3,4.7
1808,11.9,22.2,8.5
1809,11.9,35.5,4.0
1810,11.9,7.8,13.2
1811,11.9,15.6,10.6
1812,11.9,22.5,8.3
1813,12.0,18.1,9.9
1814,12.0,0.0,16.0
1815,12.0,16.3,10.6
1816,12.0,15.0,11.0
1817,12.0,37.6,3.5
1818,12.0,22.5,8.5
1819,12.0,19.8,9.4
1820,12.0,10.8,12.4
1821,12.0,27.7,6.8
1822,12.0,19.7,9.4
1823,12.0,8.8,13.1
1824,12.0,33.5,4.8
1825,12.0,19.6,9.4
1826,12.0,31.6,5.5
1827,12.0,22.4,8.5
1828,12.0,15.7,10.7
1829,12.0,16.0,10.6
1830,12.0,21.5,8.8
1831,12.0,10.1,12.6
1832,12.0,17.2,10.2
1833,12.0,33.7,4.8
1834,12.0,16.2,10.6
1835,12.0,34.6,4.5
1836,12.0,16.1,10.6
1837,12.0,43.6,1.5
1838,12.0,35.1,4.3
1839,12.0,10.3,12.6
1840,12.0,13.8,11.4
1841,12.0,5.4,14.2
1842,12.0,12.4,11.9
1843,12.0,2.2,15.2
1844,12.0,24.4,7.8
1845,12.0,31.7,5.4
1846,12.0,42.4,1.8
1847,12.0,21.2,8.9
1848,12.0,23.1,8.3
1849,12.0,19.9,9.4
1850,12.0,31.5,5.5
1851,12.0,26.8,7.0
1852,12.0,36.8,3.7
1853,12.0,10.7,12.4
1854,12.0,5.2,14.2
1855,12.0,14.3,11.2
1856,12.0,13.9,11.4
1857,12.0,35.9,4.0
1858,12.0,12.3,11.9
1859,12.0,9.4,12.8
1860,12.0,26.0,7.3
1861,12.0,31.9,5.4
1862,12.0,25.8,7.4
1863,12.0,8.6,13.1
1864,12.0,21.6,8.8
1865,12.0,15.8,10.7
1866,12.1,18.5,9.9
1867,12.1,34.0,4.8
1868,12.1,19.8,9.5
1869,12.1,15.0,11.1
1870,12.1,11.9,12.2
1871,12.1,18.2,10.0
1872,12.1,33.9,4.8
1873,12.1,20.1,9.4
1874,12.1,20.3,9.4
1875,12.1,10.5,12.6
1876,12.1,19.2,9.7
1877,12.1,20.2,9.4
1878,12.1,7.5,13.6
1879,12.1,32.4,5.3
1880,12.1,17.3,10.4
1881,12.1,18.7,9.9
1882,12.1,25.5,7.6
1883,12.1,16.5,10.6
1884,12.1,11.2,12.4
1885,12.1,34.1,4.8
1886,12.1,23.0,8.5
1887,12.1,21.7,8.9
1888,12.1,41.3,2.3
1889,12.1,14.1,11.4
1890,12.1,21.6,8.9
1891,12.1,9.4,13.0
1892,12.1,48.2,0.0
1893,12.1,20.0,9.4
1894,12.1,26.6,7.3
1895,12.1,39.4,3.0
1896,12.1,22.8,8.5
1897,12.1,45.2,1.0
1898,12.1,12.7,11.9
1899,12.1,32.0,5.5
1900,12.1,16.6,10.6
1901,12.1,1.6,15.6
1902,12.1,16.2,10.7
1903,12.1,15.7,10.9
1904,12.1,25.7,7.5
1905,12.1,12.6,11.9
1906,12.1,9.5,13.0
1907,12.1,41.4,2.3
1908,12.1,30.4,6.0
1909,12.1,25.9,7.5
1910,12.1,16.7,10.6
1911,12.1,21.8,8.9
1912,12.1,19.1,9.8
1913,12.1,17.4,10.3
1914,12.1,27.9,6.8
1915,12.1,13.4,11.6
1916,12.1,32.3,5.4
1917,12.1,37.2,3.7
1918,12.1,16.1,10.7
1919,12.1,17.2,10.4
1920,12.1,32.2,5.4
1921,12.1,26.0,7.4
1922,12.1,26.3,7.4
1923,12.2,15.0,11.2
1924,12.2,25.5,7.8
1925,12.2,28.4,6.8
1926,12.2,0.0,16.2
